place_geoid,city,state,fiscal_year,population,police_usd,fire_usd,general_expenditure_usd,total_expenditure_usd,police_pct_general,fire_pct_general,police_fire_pct_general,police_flags,fire_flags,record_complete,source,police_real_usd,fire_real_usd,police_real_per_resident,fire_real_per_resident,police_fire_real_per_resident,police_fire_real_rpp_per_resident,real_dollar_base_year
0684200,West Covina,CA,2002,105080,20371000,10084000,61489000,68123000,33.13,16.4,49.53,,,True,willamette_gfd (no imputation flags published),37031625,18331300,352.41,174.45,526.86,,2025
0684200,West Covina,CA,2003,107694,19100000,10380000,79243000,86013000,24.1,13.1,37.2,,,True,willamette_gfd (no imputation flags published),34180719,18575699,317.39,172.49,489.87,,2025
0684200,West Covina,CA,2004,107694,20261000,13669000,80365000,82470000,25.21,17.01,42.22,,,True,willamette_gfd (no imputation flags published),35450473,23916516,329.18,222.08,551.26,,2025
0684200,West Covina,CA,2005,108185,22442000,13798000,80007000,81784000,28.05,17.25,45.3,,,True,willamette_gfd (no imputation flags published),38247987,23515985,353.54,217.37,570.91,,2025
0684200,West Covina,CA,2006,108185,25535000,12339000,95369000,96926000,26.77,12.94,39.71,,,True,willamette_gfd (no imputation flags published),42093264,20340270,389.09,188.01,577.1,,2025
0684200,West Covina,CA,2007,107745,26934000,11978000,117514000,,22.92,10.19,33.11,,,True,willamette_gfd (no imputation flags published),43011968,19128141,399.2,177.53,576.73,,2025
0684200,West Covina,CA,2008,106388,28197000,12938000,120659000,,23.37,10.72,34.09,,,True,willamette_gfd (no imputation flags published),43781900,20089025,411.53,188.83,600.36,,2025
0684200,West Covina,CA,2009,106388,29534000,13050000,100509000,,29.38,12.98,42.37,,,True,willamette_gfd (no imputation flags published),44162248,19513691,415.11,183.42,598.53,528.14,2025
0684200,West Covina,CA,2010,106388,28961000,16216000,105092000,,27.56,15.43,42.99,,,True,willamette_gfd (no imputation flags published),43460062,24334393,408.51,228.73,637.24,567.75,2025
0684200,West Covina,CA,2011,106388,28245000,15305000,97297000,,29.03,15.73,44.76,,,True,willamette_gfd (no imputation flags published),41701581,22596661,391.98,212.4,604.37,537.24,2025
0684200,West Covina,CA,2012,108484,29082000,16366000,91871000,93401000,31.66,17.81,49.47,R,R,True,census_iuf,41623490,23423769,383.68,215.92,599.6,537.98,2025
0684200,West Covina,CA,2013,108484,28741000,16274000,77695000,79733000,36.99,20.95,57.94,R,R,True,census_iuf,40301418,22819849,371.5,210.35,581.85,519.24,2025
0684200,West Covina,CA,2017,108484,34537000,19845000,120425000,122875000,28.68,16.48,45.16,IR,IR,True,census_iuf,46327588,26619885,427.05,245.38,672.43,604.38,2025
0684200,West Covina,CA,2022,103656,30041000,20639000,123946000,126848000,24.24,16.65,40.89,R,R,True,census_iuf,35692105,24521466,344.33,236.57,580.9,508.89,2025
4982950,West Jordan,UT,2008,102445,13837000,8385000,64664000,,21.4,12.97,34.37,,,True,willamette_gfd (no imputation flags published),21484915,13019514,209.72,127.09,336.81,,2025
4982950,West Jordan,UT,2009,102445,13969000,8498000,62050000,,22.51,13.7,36.21,,,True,willamette_gfd (no imputation flags published),20887873,12707076,203.89,124.04,327.93,333.01,2025
4982950,West Jordan,UT,2010,102445,13878000,8952000,63034000,,22.02,14.2,36.22,,,True,willamette_gfd (no imputation flags published),20825895,13433737,203.29,131.13,334.42,327.89,2025
4982950,West Jordan,UT,2011,102445,13768000,8607000,63429000,,21.71,13.57,35.28,,,True,willamette_gfd (no imputation flags published),20327399,12707577,198.42,124.04,322.47,325.11,2025
4982950,West Jordan,UT,2012,111946,13176000,8603000,59004000,72407000,22.33,14.58,36.91,R,R,True,census_iuf,18858095,12313008,168.46,109.99,278.45,271.25,2025
4982950,West Jordan,UT,2013,111946,13896000,9449000,62731000,76359000,22.15,15.06,37.21,R,R,True,census_iuf,19485352,13249647,174.06,118.36,292.42,286.23,2025
4982950,West Jordan,UT,2014,111946,14537000,10450000,77296000,92289000,18.81,13.52,32.33,R,R,True,census_iuf,20089911,14441740,179.46,129.01,308.47,305.58,2025
4982950,West Jordan,UT,2015,111946,9030000,5739000,51572000,66684000,17.51,11.13,28.64,R,R,True,census_iuf,12280115,7804605,109.7,69.72,179.41,178.9,2025
4982950,West Jordan,UT,2016,111946,0,0,10918000,,,,,,,False,willamette_gfd (no imputation flags published),0,0,,,,,2025
4982950,West Jordan,UT,2017,111946,18006000,10684000,78482000,89430000,22.94,13.61,36.56,R,R,True,census_iuf,24153069,14331411,215.76,128.02,343.78,349.72,2025
4982950,West Jordan,UT,2018,111946,18359000,11322000,115938000,130826000,15.84,9.77,25.6,R,R,True,census_iuf,24112890,14870425,215.4,132.84,348.23,346.51,2025
4982950,West Jordan,UT,2019,113905,19656000,11786000,103695000,128120000,18.96,11.37,30.32,R,R,True,census_iuf,25200857,15110770,221.24,132.66,353.91,361.69,2025
4982950,West Jordan,UT,2020,116480,21965000,12518000,101550000,128958000,21.63,12.33,33.96,R,R,True,census_iuf,27660021,15763630,237.47,135.33,372.8,374.14,2025
4982950,West Jordan,UT,2021,116480,16700000,10280000,98454000,120678000,16.96,10.44,27.4,R,R,True,census_iuf,20773646,12787610,178.35,109.78,288.13,296.22,2025
4982950,West Jordan,UT,2022,116530,17505000,10942000,110883000,131651000,15.79,9.87,25.65,R,R,True,census_iuf,20797919,13000333,178.48,111.56,290.04,301.76,2025
4982950,West Jordan,UT,2023,116541,20517000,11692000,132205000,158182000,15.52,8.84,24.36,R,R,True,census_iuf,22570277,12862099,193.67,110.37,304.03,317.2,2025
4982950,West Jordan,UT,2024,116664,20075000,11450000,102301000,102301000,19.62,11.19,30.82,I,I,True,census_iuf,21210907,12097877,181.81,103.7,285.51,293.9,2025
1276600,West Palm Beach,FL,2012,106779,47876000,29051000,255397000,292360000,18.75,11.37,30.12,R,R,True,census_iuf,68522324,41579122,641.72,389.39,1031.12,966.62,2025
1276600,West Palm Beach,FL,2013,106779,47586000,28432000,243683000,280094000,19.53,11.67,31.2,R,R,True,census_iuf,66726394,39868130,624.9,373.37,998.27,929.03,2025
1276600,West Palm Beach,FL,2014,106779,48274000,28845000,245111000,281391000,19.69,11.77,31.46,R,R,True,census_iuf,66713927,39863347,624.79,373.33,998.11,935.52,2025
1276600,West Palm Beach,FL,2015,106779,55514000,29706000,256230000,291008000,21.67,11.59,33.26,R,R,True,census_iuf,75494828,40397906,707.02,378.33,1085.35,1024.85,2025
1276600,West Palm Beach,FL,2016,106779,54218000,31061000,253664000,,21.37,12.24,33.62,,,True,willamette_gfd (no imputation flags published),73644952,42190524,689.7,395.12,1084.82,1010.64,2025
1276600,West Palm Beach,FL,2017,106779,58322000,33840000,272171000,277315000,21.43,12.43,33.86,R,R,True,census_iuf,78232550,45392639,732.66,425.11,1157.77,1072.72,2025
1276600,West Palm Beach,FL,2018,106779,57356000,34545000,288678000,296340000,19.87,11.97,31.84,R,R,True,census_iuf,75331930,45371740,705.49,424.91,1130.41,1043.6,2025
1276600,West Palm Beach,FL,2019,110222,60362000,46532000,400605000,409074000,15.07,11.62,26.68,R,R,True,census_iuf,77389811,59658439,702.13,541.26,1243.38,1135.17,2025
1276600,West Palm Beach,FL,2020,111955,62894000,48114000,414596000,422458000,15.17,11.61,26.77,R,R,True,census_iuf,79200973,60588857,707.44,541.19,1248.63,1150.24,2025
1276600,West Palm Beach,FL,2021,111955,62034000,50064000,422406000,430353000,14.69,11.85,26.54,R,R,True,census_iuf,77166009,62276157,689.26,556.26,1245.52,1137.39,2025
1276600,West Palm Beach,FL,2022,112782,63115000,49919000,458467000,466177000,13.77,10.89,24.65,R,R,True,census_iuf,74987757,59309417,664.89,525.88,1190.77,1082.38,2025
1276600,West Palm Beach,FL,2023,117286,68583000,47908000,444583000,451820000,15.43,10.78,26.2,R,R,True,census_iuf,75446573,52702483,643.27,449.35,1092.62,976.22,2025
1276600,West Palm Beach,FL,2024,120932,72138000,50593000,484891000,491168000,14.88,10.43,25.31,R,R,True,census_iuf,76219796,53455711,630.27,442.03,1072.3,956.66,2025
4983470,West Valley,UT,2000,108896,12406000,4951000,66332000,66332000,18.7,7.46,26.17,,,True,willamette_gfd (no imputation flags published),23973739,9567466,220.15,87.86,308.01,,2025
