city,state,fiscal_year,view,population,police_usd,fire_usd,total_expenditure_usd,general_expenditure_usd,source_url,retrieved
Burlington,VT,2017,fisc,42370,15990924,9913930,303832322,229479555,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2022,city_only,44745,15231947,14085780,242898052,169815820,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2022,fisc,44745,15926438,14085780,389179411,310113215,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2023,city_only,44765,17107840,14146188,265886194,185285916,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Burlington,VT,2023,fisc,44765,17499981,14146188,432806374,345846332,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2012,city_only,16295,4632003,2859011,23425964,21555973,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2012,fisc,16295,5176179,2859011,71883408,68163194,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2017,city_only,15523,5955961,3451948,30143946,26489949,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2017,fisc,15523,6385660,3451948,82650313,76056610,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2022,city_only,15817,6914929,4996985,35774025,32875005,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2022,fisc,15817,7579107,4996985,103106699,95722045,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2023,city_only,15699,6895001,4237945,35827944,32285935,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rutland,VT,2023,fisc,15699,7651065,4237945,109187016,101968302,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2012,city_only,623130,174097245,128764067,2497212489,1481932424,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2012,fisc,623130,222238215,128764067,4752447696,3260288896,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2017,city_only,710687,214965905,191405413,3749822934,2404616614,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2017,fisc,710687,269141886,191405413,6582358910,4694403701,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2022,city_only,733700,269269623,241864175,4240473328,2857770185,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2022,fisc,733700,336835432,241864175,8294499412,6202221378,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2023,city_only,751454,275595755,245635284,4632315639,3187637810,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Seattle,WA,2023,fisc,751454,346194858,245635284,9033228534,6800448293,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2012,city_only,209079,42569354,37477605,367935584,340608393,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2012,fisc,209079,58344008,37477605,984256201,928558895,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2017,city_only,215298,56947567,47367974,474594230,399949272,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2017,fisc,215298,73474138,47367974,1205837010,1099126138,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2022,city_only,230542,71881834,66727014,570083635,500431571,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2022,fisc,230542,93975816,66727014,1534971538,1410108876,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2023,city_only,230777,86541375,73802485,637440691,551263943,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Spokane,WA,2023,fisc,230777,119254015,73802485,1680169641,1535315533,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2012,city_only,199635,57862732,44521481,943451651,519663473,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2012,fisc,199635,75548276,44861443,1657089005,1155836128,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2017,city_only,210610,85594468,72028456,1063284232,560076185,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2017,fisc,210610,108799176,72482520,1977279648,1374318127,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2022,city_only,219938,90580661,95120257,1239446793,651365368,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2022,fisc,219938,128304296,95671599,2440565798,1684234174,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2023,city_only,220993,106653432,108812533,1274557238,684989903,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Tacoma,WA,2023,fisc,220993,139835531,109479932,2517552256,1769477691,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2012,city_only,237198,67929722,44117590,521107313,444067748,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2012,fisc,237198,85207503,44117590,1142539071,1056913340,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2017,city_only,253135,73347821,52238864,498939902,413204874,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2017,fisc,253135,92874522,52238864,1224343923,1129388237,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2022,city_only,271139,83281951,64586481,654893531,561861498,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2022,fisc,271139,109006125,64641169,1552523479,1446658005,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2023,city_only,277416,83649246,66688032,738864226,628804976,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Madison,WI,2023,fisc,277416,109498869,66746290,1807051760,1674804779,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2012,city_only,597132,256574356,91158047,1168663257,1080236352,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2012,fisc,597132,280943161,91158047,3358760077,3117947154,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2017,city_only,597179,315981857,110891982,1257600490,1202368280,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2017,fisc,597179,343441831,110891982,3448551837,3232028312,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2022,city_only,566415,310739012,133029308,1364843820,1278257533,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2022,fisc,566415,346927249,133029308,3683540369,3478444678,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2023,city_only,564614,318464881,135868713,1302875036,1204733830,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Milwaukee,WI,2023,fisc,564614,356079465,135868713,3896276999,3654023716,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2012,city_only,50939,22005959,19998160,118184971,118184971,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2012,fisc,50939,24656669,20157448,256288650,253369261,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2017,city_only,48781,26734185,22479147,171297980,171297980,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2017,fisc,48781,29493701,22649458,302510380,299084530,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2022,city_only,47949,27869106,26065201,148192812,148192812,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2022,fisc,47949,31610009,26251256,328197346,324116109,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2023,city_only,47228,48218843,47253975,200230190,200230190,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Charleston,WV,2023,fisc,47228,51994250,47454694,359820686,354699754,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2012,city_only,49268,12078165,10859026,69887045,69887045,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2012,fisc,49268,14917007,11232490,177342437,175995592,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2017,city_only,47725,13060832,12807824,72988855,72988855,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2017,fisc,47725,15225800,13181769,179885041,178811580,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2022,city_only,46219,13055131,11769994,80022996,80022996,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2022,fisc,46219,15893087,12167743,215332202,213219161,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2023,city_only,45649,13837125,12532020,93394202,93394202,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Huntington,WV,2023,fisc,45649,17034381,12978467,241128517,239710203,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2012,city_only,28208,8301922,8441991,83260035,77864073,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2012,fisc,28208,12122902,8914061,156806829,150665885,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2017,city_only,27331,8478049,11105013,84550068,75218058,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2017,fisc,27331,12762586,11694475,159570907,149211901,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2022,city_only,26589,8649888,12974959,113411056,100785964,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2022,fisc,26589,14126966,13234678,201679186,187836199,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2023,city_only,26368,7856082,10922944,127562056,117683021,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wheeling,WV,2023,fisc,26368,14277217,11227494,216419315,205681475,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Casper,WY,2012,city_only,56109,12795957,6969159,106360846,93654941,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Casper,WY,2012,fisc,56109,16912175,7768642,287365762,273422371,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
